time (s)	coil I (A)	last det (V)	int current (uC)
9590.587942	1.046327	-0.037612	537.812012
9590.589018	1.472248	-0.037612	2121.951172
9590.589964	0.381757	-0.037612	2483.092773
9590.590821	0.088564	-0.037612	2558.992432
9590.591870	0.087250	-0.037612	2650.517334
9590.592890	0.087206	-0.037612	2739.467285
9590.593776	0.087166	-0.037612	2816.696045
9590.594744	0.087286	-0.037612	2901.189209
9590.595793	0.087173	-0.037612	2992.633545
9590.596713	0.087085	-0.037612	3072.751709
9590.597577	0.087100	-0.037612	3148.005859
9590.598663	0.087261	-0.037612	3242.770996
9591.659020	1.057584	-0.073496	531.964844
9591.659949	1.484337	-0.073496	1910.914062
9591.660833	0.696302	-0.073496	2526.445312
9591.661819	0.093585	-0.073496	2618.720215
9591.662825	0.087187	-0.073496	2706.430908
9591.663712	0.087173	-0.073496	2783.753174
9591.664574	0.087272	-0.073496	2858.981445
9591.665656	0.087213	-0.073496	2953.345947
9591.666568	0.087074	-0.073496	3032.757324
9591.667436	0.087166	-0.073496	3108.416992
9591.668391	0.087286	-0.073496	3191.775391
9591.669420	0.087092	-0.073496	3281.393311
9591.670311	0.087136	-0.073496	3359.031738
9592.649239	1.063275	-0.020669	536.953918
9592.650118	1.482019	-0.020669	1839.648682
9592.651058	0.719663	-0.020669	2516.131836
9592.652142	0.089619	-0.020669	2613.279053
9592.653065	0.087151	-0.020669	2693.719238
9592.653935	0.087026	-0.020669	2769.432129
9592.654971	0.087140	-0.020669	2859.708984
9592.656001	0.087147	-0.020669	2949.470703
9592.656886	0.087096	-0.020669	3026.550537
9592.657846	0.087272	-0.020669	3110.331299
9592.658919	0.087184	-0.020669	3203.879639
9592.659839	0.087063	-0.020669	3283.977539
9592.660699	0.087202	-0.020669	3358.971436
9593.743812	0.990095	-0.068103	427.721161
9593.744675	1.475175	-0.068103	1700.796875
9593.745718	0.714503	-0.068103	2446.023682
9593.746588	0.093329	-0.068103	2527.219727
9593.747463	0.086975	-0.068103	2603.322998
9593.748355	0.087158	-0.068103	2681.068115
9593.749397	0.087089	-0.068103	2771.814453
9593.750286	0.087045	-0.068103	2849.197266
9593.751163	0.087085	-0.068103	2925.570801
9593.752142	0.087246	-0.068103	3010.984619
9593.753077	0.087213	-0.068103	3092.528809
9593.754003	0.087217	-0.068103	3173.291504
9593.754865	0.087264	-0.068103	3248.513428
9594.750391	0.983617	-0.040049	413.119141
9594.751421	1.482319	-0.040049	1939.907959
9594.752458	0.450762	-0.040049	2407.347900
9594.753348	0.088890	-0.040049	2486.460449
9594.754309	0.087319	-0.040049	2570.374268
9594.755355	0.087257	-0.040049	2661.645264
9594.756275	0.087125	-0.040049	2741.800537
9594.757141	0.087111	-0.040049	2817.238281
9594.758218	0.087261	-0.040049	2911.218018
9594.759223	0.087122	-0.040049	2998.775146
9594.760120	0.087198	-0.040049	3076.992187
9594.761081	0.087261	-0.040049	3160.849854
9594.762131	0.087275	-0.040049	3252.489014
9595.794987	1.079205	-0.032222	563.345154
9595.795951	1.486395	-0.032222	1996.230225
9595.796818	0.633146	-0.032222	2545.167480
9595.797882	0.089678	-0.032222	2640.584473
9595.798905	0.087198	-0.032222	2729.788574
9595.799789	0.087272	-0.032222	2806.936768
9595.800710	0.087166	-0.032222	2887.216309
9595.801780	0.087129	-0.032222	2980.444336
9595.802722	0.087059	-0.032222	3062.454102
9595.803581	0.087063	-0.032222	3137.241211
9595.804618	0.087070	-0.032222	3227.533203
9595.805644	0.087012	-0.032222	3316.807129
9595.806531	0.087173	-0.032222	3394.129395
9596.865097	1.082578	-0.095737	614.904419
9596.866024	1.486340	-0.095737	1992.741821
9596.866940	0.548580	-0.095737	2495.241455
9596.867823	0.090546	-0.095737	2575.193359
9596.868844	0.087008	-0.095737	2664.028564
9596.869739	0.087103	-0.095737	2741.986084
9596.870612	0.087147	-0.095737	2818.065674
9596.871546	0.087129	-0.095737	2899.444092
9596.872525	0.087151	-0.095737	2984.764893
9596.873452	0.087045	-0.095737	3065.455322
9596.874316	0.087264	-0.095737	3140.851807
9596.875366	0.087275	-0.095737	3232.490967
9596.876254	0.087151	-0.095737	3309.880859
9597.857295	1.035696	-0.025551	526.133484
9597.858363	1.480115	-0.025551	2106.895996
9597.859300	0.403315	-0.025551	2484.802490
9597.860161	0.088802	-0.025551	2561.261475
9597.861234	0.087217	-0.025551	2654.845215
9597.862230	0.087074	-0.025551	2741.570801
9597.863108	0.087092	-0.025551	2818.037842
9597.864103	0.087180	-0.025551	2904.782227
9597.865153	0.087162	-0.025551	2996.302246
9597.866050	0.087081	-0.025551	3074.414062
9597.866908	0.087081	-0.025551	3149.129883
9597.867990	0.087242	-0.025551	3243.526123
9598.957014	1.008845	-0.106372	447.927277
