time (s)	coil I (A)	last det (V)	int current (uC)
8644.064737	1.027723	-0.006659	457.336884
8644.065604	1.477705	-0.006659	1738.507202
8644.066727	1.470190	-0.006659	3389.531006
8644.067726	1.430885	-0.006659	4818.985352
8644.068622	1.395674	-0.006659	6069.509277
8644.069623	1.358467	-0.006659	7429.334473
8644.070678	1.320681	-0.006659	8822.653320
8644.071571	0.656019	-0.006659	9408.478516
8644.072447	0.094032	-0.006659	9490.850586
8644.073556	0.087133	-0.006659	9587.480469
8644.074513	0.087019	-0.006659	9670.757812
8644.075374	0.087001	-0.006659	9745.665039
8644.076408	0.087122	-0.006659	9835.749023
8644.077430	0.087158	-0.006659	9924.824219
8644.078310	0.087118	-0.006659	10001.488281
8644.079234	0.087118	-0.006659	10081.985352
8644.080312	0.087231	-0.006659	10176.020508
8644.081246	0.087107	-0.006659	10257.377930
8645.041603	0.994548	0.010043	428.650360
8645.042479	1.476548	0.010043	1722.106323
8645.043434	1.476683	0.010043	3132.338867
8645.044415	1.439121	0.010043	4544.116699
8645.045349	1.402039	0.010043	5853.620605
8645.046217	1.368669	0.010043	7041.625488
8645.047272	1.331074	0.010043	8445.909180
8645.048166	1.016829	0.010043	9354.954102
8645.049042	0.132931	0.010043	9471.401367
8645.049924	0.086993	0.010043	9548.129883
8645.050975	0.086913	0.010043	9639.475586
8645.051860	0.086971	0.010043	9716.445312
8645.052738	0.087019	0.010043	9792.847656
8645.053735	0.087239	0.010043	9879.824219
8645.054668	0.087059	0.010043	9961.050781
8645.055590	0.087122	0.010043	10041.376953
8645.056453	0.087100	0.010043	10116.543945
8645.057479	0.086982	0.010043	10205.788086
8646.149671	1.081154	-0.008552	561.118713
8646.150695	1.487369	-0.008552	2084.185059
8646.151572	1.471099	-0.008552	3374.338623
8646.152557	1.433393	-0.008552	4786.231445
8646.153598	1.391748	-0.008552	6235.041016
8646.154518	1.356680	-0.008552	7483.186523
8646.155381	1.324537	-0.008552	8626.262695
8646.156444	0.637035	-0.008552	9303.430664
8646.157444	0.089502	-0.008552	9392.932617
8646.158330	0.087078	-0.008552	9470.083008
8646.159309	0.087297	-0.008552	9555.546875
8646.160366	0.087111	-0.008552	9647.623047
8646.161273	0.087063	-0.008552	9726.588867
8646.162133	0.087217	-0.008552	9801.595703
8646.163246	0.087250	-0.008552	9898.705078
8646.164201	0.087074	-0.008552	9981.860352
8646.165088	0.086986	-0.008552	10059.016602
8646.166082	0.087301	-0.008552	10145.793945
8647.128501	0.985851	0.000605	415.043213
8647.129561	1.483462	0.000605	1987.512817
8647.130578	1.468293	0.000605	3480.767090
8647.131480	1.432614	0.000605	4772.984375
8647.132451	1.394674	0.000605	6127.212891
8647.133518	1.354457	0.000605	7572.418457
8647.134434	1.321377	0.000605	8782.799805
8647.135307	0.714144	0.000605	9406.248047
8647.136404	0.090538	0.000605	9505.568359
8647.137395	0.087015	0.000605	9591.800781
8647.138275	0.087111	0.000605	9668.458008
8647.139273	0.087187	0.000605	9755.470703
8647.140333	0.087122	0.000605	9847.819336
8647.141219	0.087067	0.000605	9924.959961
8647.142076	0.087169	0.000605	9999.664062
8647.143181	0.087158	0.000605	10095.973633
8647.144147	0.087012	0.000605	10180.027344
8647.145005	0.087092	0.000605	10254.752930
8648.229390	1.033077	-0.007218	526.869446
8648.230425	1.487289	-0.007218	2066.213379
8648.231319	1.470549	-0.007218	3380.884521
8648.232187	1.435606	-0.007218	4626.990234
8648.233265	1.393912	-0.007218	6129.627930
8648.234214	1.358013	-0.007218	7418.381836
8648.235093	1.326167	-0.007218	8584.083008
8648.236068	0.782882	-0.007218	9347.392578
8648.237094	0.092644	-0.007218	9442.445312
8648.237974	0.086982	-0.007218	9518.990234
8648.238853	0.087129	-0.007218	9595.576172
8648.239825	0.087158	-0.007218	9680.293945
8648.240789	0.087078	-0.007218	9764.236328
8648.241653	0.087089	-0.007218	9839.480469
8648.242578	0.087107	-0.007218	9920.054687
8648.243640	0.087239	-0.007218	10012.702148
8648.244538	0.087041	-0.007218	10090.865234
8648.245399	0.087008	-0.007218	10165.779297
8649.213456	1.058558	0.001954	537.747620
8649.214343	1.482338	0.001954	1852.581055
8649.215202	1.474904	0.001954	3119.523193
8649.216334	1.433196	0.001954	4741.900879
8649.217297	1.395190	0.001954	6085.469238
8649.218165	1.362096	0.001954	7267.768555
8649.219182	1.324962	0.001954	8615.254883
8649.220232	0.655649	0.001954	9303.686523
8649.221127	0.092369	0.001954	9386.357422
8649.222052	0.087118	0.001954	9466.941406
8649.223114	0.087279	0.001954	9559.631836
8649.224056	0.087162	0.001954	9641.738281
8649.224924	0.087151	0.001954	9717.384766
8649.225983	0.087158	0.001954	9809.685547
8649.226994	0.087103	0.001954	9897.747070
8649.227885	0.087169	0.001954	9975.415039
8649.228842	0.087195	0.001954	10058.860352
8649.229891	0.087111	0.001954	10150.239258
8650.303001	1.063824	-0.008443	544.678101
8650.303945	1.484670	-0.008443	1946.206909
8650.304806	1.474406	-0.008443	3215.669922
8650.305851	1.433646	-0.008443	4713.830078
8650.306886	1.392806	-0.008443	6155.384766
8650.307780	1.359170	-0.008443	7370.482422
8650.308743	1.324757	-0.008443	8646.223633
8650.309813	0.609803	-0.008443	9298.712891
8650.310737	0.090454	-0.008443	9382.292969
8650.311599	0.086990	-0.008443	9457.278320
8650.312679	0.087089	-0.008443	9551.333984
8650.313673	0.086960	-0.008443	9637.772461
8650.314564	0.086993	-0.008443	9715.283203
8650.315545	0.087147	-0.008443	9800.774414
8650.316596	0.087056	-0.008443	9892.269531
8650.317509	0.087118	-0.008443	9971.808594
8650.318371	0.087041	-0.008443	10046.837891
8650.319464	0.087202	-0.008443	10142.149414
8651.306508	1.056581	-0.001643	535.686462
8651.307412	1.483173	-0.001643	1876.474609
8651.308288	1.475823	-0.001643	3169.295410
8651.309279	1.437557	-0.001643	4593.914551
8651.310294	1.397113	-0.001643	6011.984375
8651.311184	1.363356	-0.001643	7225.371094
8651.312051	1.330635	-0.001643	8379.031250
8651.313160	0.817306	-0.001643	9285.423828
8651.314056	0.100865	-0.001643	9375.798828
8651.314928	0.086979	-0.001643	9451.644531
8651.315946	0.087268	-0.001643	9540.483398
